TransactionID, Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
T4877,09/10/2014,2,123.14,6.16,24.63,129.29,Cash,OFF-ST-10000532,360,2
T4878,09/10/2014,3,6.19,0.39,0,6.58,Cash,OFF-AR-10002335,360,2
T4879,31/07/2016,3,2.95,0.18,0,3.14,netbanking,OFF-BI-10000201,618,1
T4880,05/11/2017,2,10.64,0.67,0,11.31,netbanking,OFF-EN-10004846,534,2
T4881,05/11/2017,4,683.14,29.89,204.94,713.03,netbanking,FUR-CH-10000454,534,2
T4882,05/11/2017,9,4499.82,239.05,674.97,4738.87,netbanking,TEC-AC-10004145,534,2
T4883,05/11/2017,4,59.92,3.37,5.99,63.29,netbanking,OFF-ST-10001580,534,2
T4884,15/03/2017,5,321,16.05,64.2,337.05,Cash,OFF-BI-10003876,118,1
T4885,15/03/2017,2,6.72,0.42,0,7.14,Cash,OFF-AR-10001972,118,1
T4886,20/12/2014,5,274.08,13.7,54.82,287.78,COD,OFF-PA-10000595,282,3
T4887,01/12/2016,3,146.14,8.22,14.61,154.36,Debitcard,FUR-CH-10004477,576,1
T4888,01/12/2016,6,101.7,5.72,10.17,107.42,Debitcard,TEC-AC-10003441,576,1
T4889,01/12/2016,3,1126.02,59.82,168.9,1185.84,Debitcard,OFF-ST-10004459,576,1
T4890,01/12/2016,6,2526.6,134.23,378.99,2660.83,Debitcard,OFF-ST-10003805,576,1
T4891,30/12/2016,3,17.64,1.1,0,18.74,COD,OFF-AR-10001246,554,2
T4892,30/12/2016,2,75.88,4.27,7.59,80.15,COD,OFF-PA-10001295,554,2
T4893,30/12/2016,2,8.4,0.53,0,8.93,COD,OFF-AR-10001231,554,2
T4894,30/12/2016,2,454.56,24.15,68.18,478.71,COD,OFF-ST-10002743,554,2
T4895,30/12/2016,1,47.9,2.69,4.79,50.59,COD,OFF-PA-10004327,554,2
T4896,30/12/2016,2,99.14,5.58,9.91,104.71,COD,OFF-EN-10004773,554,2
T4897,30/12/2016,4,2683.01,142.53,402.45,2825.54,COD,OFF-ST-10003470,554,2
T4898,17/10/2014,2,366.74,16.05,110.02,382.79,Debitcard,FUR-CH-10003761,664,1
T4899,17/10/2014,2,15.94,1,0,16.93,Debitcard,OFF-PA-10002230,664,1
T4900,27/08/2016,8,52.7,3.29,0,56,Cash,OFF-BI-10000088,496,1
T4901,21/12/2017,4,481.32,21.06,144.4,502.38,Credit card,OFF-ST-10001526,120,1
T4902,21/12/2017,1,11.18,0.63,1.12,11.81,Credit card,OFF-SU-10002557,120,1
T4903,12/03/2017,6,29.16,1.82,0,30.98,netbanking,OFF-BI-10003669,130,2
T4904,12/03/2017,3,73.27,4.12,7.33,77.39,netbanking,OFF-LA-10003510,130,2
T4905,03/12/2014,3,1348.12,71.62,202.22,1419.73,EMI,FUR-CH-10003746,205,1
T4906,16/10/2014,4,13.75,0.86,0,14.61,EMI,OFF-BI-10003476,532,2
T4907,16/10/2014,5,647.76,28.34,194.33,676.1,EMI,OFF-ST-10001469,532,2
T4908,23/11/2014,8,23.62,1.48,0,25.09,Debitcard,OFF-BI-10001757,653,1
T4909,23/11/2014,2,19.18,1.2,0,20.37,Debitcard,TEC-PH-10004875,653,1
T4910,18/01/2017,3,22.92,1.43,0,24.35,Debitcard,OFF-EN-10001219,4,1
T4911,18/01/2017,7,45.36,2.84,0,48.2,Debitcard,OFF-PA-10000019,4,1
T4912,18/01/2017,2,111.98,5.6,22.4,117.58,Debitcard,TEC-PH-10001924,4,1
T4913,18/01/2017,5,19.9,1.24,0,21.14,Debitcard,OFF-BI-10002003,4,1
T4914,18/01/2017,2,1.67,0.1,0,1.78,Debitcard,OFF-BI-10003727,4,1
T4915,26/09/2015,2,71.92,4.05,7.19,75.97,netbanking,OFF-AR-10004042,251,1
T4916,26/09/2015,3,5.61,0.35,0,5.96,netbanking,OFF-BI-10001097,251,1
T4917,11/10/2017,7,251.79,14.16,25.18,265.95,Cash,OFF-AR-10004344,94,1
T4918,11/10/2017,3,762.17,40.49,114.33,802.66,Cash,FUR-CH-10001802,94,1
T4919,07/01/2016,3,139.15,7.83,13.92,146.98,Credit card,FUR-BO-10004709,607,3
T4920,07/01/2016,2,463.96,24.65,69.59,488.61,Credit card,TEC-PH-10000455,607,3
T4921,23/08/2017,2,4.59,0.29,0,4.88,Debitcard,OFF-BI-10002393,624,3
T4922,29/12/2017,2,192.16,9.61,38.43,201.77,COD,OFF-PA-10004381,415,3
T4923,29/12/2017,2,2.9,0.18,0,3.08,COD,OFF-FA-10003059,415,3
T4924,29/12/2017,6,629.1,27.52,188.73,656.62,COD,OFF-PA-10000994,415,3
T4925,29/12/2017,2,72.38,4.07,7.24,76.46,COD,TEC-PH-10002890,415,3
T4926,13/09/2017,2,11.9,0.74,0,12.65,Cash,OFF-AR-10003338,754,2
T4927,23/10/2017,1,91.28,4.56,18.26,95.84,Debitcard,FUR-TA-10003008,374,2
T4928,06/12/2017,3,19.44,1.22,0,20.66,COD,OFF-PA-10001972,58,3
T4929,06/12/2017,3,717.72,38.13,107.66,755.85,COD,FUR-CH-10000155,58,3
T4930,03/09/2014,5,46.2,2.89,0,49.09,Debitcard,OFF-AR-10000658,45,3
T4931,03/09/2014,3,14.94,0.93,0,15.87,Debitcard,OFF-PA-10000349,45,3
T4932,30/03/2017,2,46.2,2.6,4.62,48.8,EMI,OFF-AR-10001446,525,1
T4933,04/10/2015,1,12.54,0.71,1.25,13.24,Cash,OFF-EN-10004483,234,1
T4934,04/10/2015,2,2.16,0.14,0,2.3,Cash,OFF-BI-10002012,234,1
T4935,04/10/2015,3,9.02,0.56,0,9.59,Cash,OFF-FA-10003021,234,1
T4936,21/03/2015,3,41.94,2.36,4.19,44.3,netbanking,TEC-PH-10003356,755,2
T4937,13/01/2017,7,20.24,1.27,0,21.51,Cash,OFF-BI-10004728,504,1
T4938,18/01/2014,5,1325.85,70.44,198.88,1396.29,COD,OFF-ST-10000078,206,2
T4939,18/01/2014,3,550.12,24.07,165.03,574.18,COD,FUR-BO-10003034,206,2
T4940,18/01/2014,5,31.84,1.99,0,33.83,COD,OFF-AR-10003514,206,2
T4941,13/02/2015,9,1776.35,77.72,532.9,1854.06,Debitcard,FUR-CH-10001708,583,1
T4942,13/02/2015,4,454.27,19.87,136.28,474.15,Debitcard,FUR-BO-10002598,583,1
T4943,13/02/2015,2,5.68,0.36,0,6.04,Debitcard,OFF-AR-10001022,583,1
T4944,27/12/2017,1,375.34,19.94,56.3,395.28,Credit card,OFF-ST-10004459,432,2
T4945,06/09/2016,2,192.16,9.61,38.43,201.77,netbanking,OFF-PA-10004381,99,1
T4946,06/09/2016,2,5.84,0.37,0,6.21,netbanking,OFF-BI-10000050,99,1
T4947,06/09/2016,2,8.72,0.55,0,9.27,netbanking,OFF-FA-10000304,99,1
T4948,09/10/2014,4,46.78,2.63,4.68,49.42,Cash,OFF-LA-10002475,558,2
T4949,02/12/2017,7,88.12,4.96,8.81,93.07,COD,OFF-BI-10001989,218,2
T4950,02/12/2017,3,37.68,2.12,3.77,39.8,COD,FUR-FU-10000732,218,2
T4951,01/11/2016,3,24.84,1.55,0,26.39,COD,OFF-AR-10004441,659,1
T4952,13/06/2015,2,12.96,0.81,0,13.77,Cash,OFF-PA-10000304,721,2
T4953,12/12/2017,1,69.48,3.47,13.9,72.95,Cash,OFF-AP-10002670,128,3
T4954,20/03/2015,2,68.72,3.87,6.87,72.59,Cash,TEC-PH-10001527,100,3
T4955,13/06/2014,7,14.45,0.9,0,15.35,Debitcard,OFF-AR-10002335,132,2
T4956,13/06/2014,3,126.62,7.12,12.66,133.75,Debitcard,OFF-PA-10003641,132,2
T4957,13/06/2014,2,37.4,2.1,3.74,39.5,Debitcard,FUR-FU-10002685,132,2
T4958,26/03/2015,2,5.02,0.31,0,5.34,Cash,OFF-BI-10001308,301,2
T4959,26/03/2015,9,70.74,4.42,0,75.16,Cash,OFF-FA-10003485,301,2
T4960,22/11/2016,1,45.89,2.58,4.59,48.48,EMI,TEC-PH-10003357,427,2
T4961,22/11/2016,1,67.84,3.39,13.57,71.23,EMI,OFF-AP-10002867,427,2
T4962,08/03/2014,1,48.71,2.74,4.87,51.45,Cash,FUR-CH-10004477,756,3
T4963,08/03/2014,3,17.94,1.12,0,19.06,Cash,OFF-AR-10001427,756,3
T4964,08/03/2014,3,194.35,9.72,38.87,204.07,Cash,OFF-ST-10002344,756,3
T4965,19/05/2016,4,7.76,0.49,0,8.25,Credit card,OFF-BI-10000301,25,1
T4966,28/05/2015,4,467.04,20.43,140.11,487.47,Debitcard,TEC-PH-10001944,389,1
T4967,05/08/2015,3,103.08,5.8,10.31,108.88,Cash,TEC-PH-10001527,535,3
T4968,05/08/2015,2,13.44,0.84,0,14.28,Cash,OFF-PA-10001307,535,3
T4969,05/08/2015,2,159.98,8,32,167.98,Cash,TEC-AC-10004571,535,3
T4970,05/08/2015,1,110.98,4.86,33.29,115.84,Cash,FUR-CH-10001973,535,3
T4971,09/11/2016,2,363.97,15.92,109.19,379.9,Cash,FUR-CH-10000513,127,1
T4972,09/11/2016,2,72.22,4.06,7.22,76.29,Cash,OFF-PA-10002421,127,1
T4973,09/11/2016,2,44.46,2.5,4.45,46.96,Cash,FUR-FU-10004090,127,1
T4974,09/11/2016,2,110.96,5.55,22.19,116.51,Cash,OFF-PA-10004071,127,1
T4975,12/11/2016,2,20.64,1.16,2.06,21.8,Cash,OFF-PA-10002246,391,1
T4976,23/09/2015,9,896.4,44.82,179.28,941.22,Debitcard,TEC-AC-10003198,336,2
T4977,09/12/2015,5,16.02,1,0,17.02,Credit card,OFF-BI-10001031,118,1
T4978,09/12/2015,2,1.67,0.1,0,1.78,Credit card,OFF-BI-10003727,118,1
T4979,09/12/2015,6,619.15,27.09,185.75,646.24,Credit card,TEC-PH-10001336,118,1
T4980,13/12/2016,3,25.71,1.61,0,27.32,Debitcard,OFF-SU-10001664,339,1
T4981,13/12/2016,2,8.71,0.54,0,9.26,Debitcard,OFF-AP-10003971,339,1
T4982,13/12/2016,4,23.8,1.49,0,25.29,Debitcard,TEC-AC-10000199,339,1
T4983,22/11/2014,2,5.22,0.33,0,5.55,Credit card,OFF-LA-10001045,341,2
T4984,10/11/2016,3,135.74,7.64,13.57,143.38,Credit card,OFF-ST-10003442,6,1
T4985,10/09/2015,5,7.24,0.45,0,7.69,COD,OFF-FA-10003059,317,2
T4986,03/09/2014,5,23.04,1.44,0,24.48,EMI,OFF-LA-10001175,370,3
T4987,28/04/2016,3,38.88,2.19,3.89,41.07,EMI,OFF-PA-10003441,643,1
T4988,28/04/2016,6,1325.76,70.43,198.86,1396.19,EMI,FUR-CH-10004287,643,1
T4989,28/04/2016,2,6.22,0.39,0,6.6,EMI,OFF-BI-10004040,643,1
T4990,04/09/2017,3,1.67,0.1,0,1.77,COD,OFF-BI-10004022,586,1
T4991,04/09/2017,4,1034.11,54.94,155.12,1089.05,COD,TEC-PH-10002200,586,1
T4992,13/12/2017,5,9449.95,561.09,472.5,10011.04,EMI,OFF-BI-10001120,429,1
T4993,25/12/2015,8,111.87,6.29,11.19,118.16,Cash,OFF-EN-10000461,517,3
T4994,25/12/2015,8,46.08,2.88,0,48.96,Cash,OFF-LA-10004008,517,3
T4995,25/12/2015,5,30.48,1.91,0,32.39,Cash,FUR-FU-10000221,517,3
T4996,10/11/2014,4,39.05,2.44,0,41.49,Credit card,OFF-BI-10000962,450,1
T4997,15/03/2017,1,48.78,2.74,4.88,51.53,netbanking,OFF-AP-10000390,755,2
T4998,15/03/2017,4,8.73,0.55,0,9.27,netbanking,OFF-BI-10000014,755,2
T4999,04/02/2016,1,109.59,4.79,32.88,114.39,EMI,TEC-PH-10004120,338,2
T5000,04/02/2016,5,226.8,12.76,22.68,239.56,EMI,OFF-PA-10002764,338,2
T5001,12/05/2017,1,79.99,4,16,83.99,Debitcard,TEC-AC-10000736,145,2
T5002,24/05/2016,5,111.2,6.26,11.12,117.46,netbanking,OFF-SU-10000898,259,1
T5003,24/05/2016,4,191.6,10.78,19.16,202.38,netbanking,OFF-PA-10004327,259,1
T5004,12/10/2016,2,16.9,1.06,0,17.95,Credit card,OFF-PA-10000143,694,1
T5005,02/05/2014,3,76.46,4.3,7.65,80.77,Credit card,TEC-AC-10002550,613,3
T5006,14/11/2015,5,571.44,25,171.43,596.44,EMI,OFF-ST-10003306,282,3
T5007,14/11/2015,2,4643.8,275.73,232.19,4919.53,EMI,TEC-MA-10000045,657,3
T5008,14/11/2015,3,17.94,1.12,0,19.06,EMI,OFF-ST-10001505,657,3
T5009,14/09/2015,1,9.52,0.6,0,10.12,Credit card,OFF-BI-10004781,757,3
T5010,14/09/2015,6,3959.82,210.37,593.97,4170.19,Credit card,TEC-PH-10002680,757,3
T5011,14/09/2015,3,4.92,0.31,0,5.23,Credit card,OFF-BI-10000848,757,3
T5012,13/05/2017,7,475.95,23.8,95.19,499.75,Credit card,FUR-BO-10004467,478,1
T5013,26/07/2017,3,45.24,2.54,4.52,47.78,Cash,OFF-BI-10001670,681,2
T5014,26/07/2017,7,833.7,36.47,250.11,870.17,Cash,OFF-ST-10000136,681,2
T5015,26/07/2017,6,701.88,30.71,210.56,732.59,Cash,TEC-PH-10004522,681,2
T5016,29/11/2014,7,105.5,5.93,10.55,111.44,Credit card,FUR-FU-10002960,514,3
T5017,29/11/2014,4,2503.96,133.02,375.59,2636.98,Credit card,TEC-PH-10002584,514,3
T5018,18/11/2014,3,12.13,0.76,0,12.89,Cash,FUR-FU-10002505,758,2
T5019,18/11/2014,3,198.78,9.94,39.76,208.72,Cash,TEC-AC-10003832,758,2
T5020,18/11/2014,2,40.92,2.3,4.09,43.22,Cash,OFF-SU-10002537,758,2
T5021,25/03/2017,3,556.13,24.33,166.84,580.46,EMI,OFF-SU-10003505,90,2
T5022,24/12/2016,2,72.64,4.09,7.26,76.73,netbanking,TEC-AC-10001465,189,1
T5023,24/12/2016,3,198.78,9.94,39.76,208.72,netbanking,TEC-AC-10003832,189,1
T5024,24/12/2016,4,39.92,2.5,0,42.42,netbanking,FUR-FU-10003731,189,1
T5025,03/08/2017,2,10.04,0.63,0,10.67,Credit card,OFF-BI-10004828,289,1
T5026,03/08/2017,3,739.15,39.27,110.87,778.42,Credit card,TEC-PH-10003012,289,1
T5027,03/08/2017,2,27.52,1.55,2.75,29.07,Credit card,OFF-AP-10002311,289,1
T5028,03/08/2017,3,272.4,13.62,54.48,286.02,Credit card,FUR-CH-10004626,289,1
T5029,07/09/2014,3,299.97,15,59.99,314.97,Credit card,TEC-AC-10001606,611,1
T5030,02/02/2017,3,13.34,0.83,0,14.18,netbanking,OFF-AR-10001216,365,1
T5031,02/02/2017,1,8.57,0.54,0,9.11,netbanking,OFF-SU-10001664,365,1
T5032,02/02/2017,8,44.86,2.8,0,47.66,netbanking,OFF-BI-10002498,365,1
T5033,02/01/2017,3,383.29,16.77,114.99,400.06,Debitcard,FUR-CH-10003968,180,2
T5034,02/01/2017,1,26.49,1.49,2.65,27.98,Debitcard,OFF-AP-10002765,180,2
T5035,13/08/2015,5,1924.72,102.25,288.71,2026.97,Credit card,FUR-BO-10004690,368,2
T5036,12/04/2014,3,326.78,14.3,98.03,341.07,Credit card,FUR-TA-10000688,610,1
T5037,12/04/2014,2,33.9,1.91,3.39,35.81,Credit card,TEC-AC-10003441,610,1
T5038,21/11/2017,5,599.9,26.25,179.97,626.15,Credit card,TEC-AC-10003610,284,1
T5039,12/07/2015,4,399.67,19.98,79.93,419.66,EMI,FUR-TA-10001520,478,1
T5040,12/07/2015,2,572.8,30.43,85.92,603.23,EMI,TEC-PH-10001817,478,1
T5041,12/07/2015,7,44.21,2.76,0,46.98,EMI,OFF-BI-10004492,478,1
T5042,13/11/2016,3,108.34,6.09,10.83,114.43,netbanking,OFF-PA-10002421,483,2
T5043,13/11/2016,4,51.97,2.92,5.2,54.89,netbanking,OFF-AP-10000055,483,2
T5044,13/11/2016,9,373.97,21.04,37.4,395,netbanking,FUR-FU-10000965,483,2
T5045,13/11/2016,5,122.8,6.91,12.28,129.71,netbanking,OFF-PA-10001363,483,2
T5046,13/11/2016,4,1441.52,76.58,216.23,1518.1,netbanking,OFF-ST-10001496,483,2
T5047,13/11/2016,3,5.18,0.32,0,5.51,netbanking,OFF-BI-10004656,483,2
T5048,13/11/2016,5,44.1,2.76,0,46.86,netbanking,OFF-AR-10001227,483,2
T5049,04/04/2014,7,24.4,1.53,0,25.93,netbanking,OFF-BI-10002071,733,2
T5050,04/04/2014,2,79.98,4.5,8,84.48,netbanking,TEC-AC-10004901,733,2
T5051,24/09/2015,2,37.08,2.09,3.71,39.17,Cash,OFF-PA-10001776,145,2
T5052,11/11/2015,2,30.5,1.72,3.05,32.22,Credit card,OFF-EN-10000483,209,2
T5053,19/05/2017,4,391.28,19.56,78.26,410.84,Debitcard,OFF-PA-10003129,548,1
T5054,08/01/2015,5,498,24.9,99.6,522.9,netbanking,TEC-AC-10003198,734,3
T5055,08/01/2015,3,17.64,1.1,0,18.74,netbanking,OFF-AR-10001246,734,3
T5056,08/01/2015,9,1591.06,69.61,477.32,1660.66,netbanking,FUR-BO-10003272,734,3
T5057,11/09/2015,5,42.24,2.64,0,44.88,Debitcard,OFF-PA-10002606,393,1
T5058,11/09/2015,6,67.01,3.77,6.7,70.78,Debitcard,OFF-ST-10002486,393,1
T5059,07/04/2016,9,299.54,16.85,29.95,316.39,netbanking,OFF-BI-10004330,230,3
T5060,07/12/2016,2,1119.97,59.5,168,1179.47,COD,TEC-PH-10000560,237,1
T5061,07/12/2016,9,467.86,23.39,93.57,491.25,COD,OFF-ST-10000060,237,1
T5062,12/05/2015,2,26.39,1.48,2.64,27.87,netbanking,OFF-BI-10003684,352,3
T5063,12/05/2015,3,302.38,13.23,90.71,315.6,netbanking,TEC-PH-10000441,352,3
T5064,12/05/2015,3,198.34,9.92,39.67,208.25,netbanking,FUR-FU-10000723,352,3
T5065,24/09/2017,2,470.38,24.99,70.56,495.36,Debitcard,TEC-PH-10004977,245,1
T5066,07/12/2017,3,767.95,40.8,115.19,808.75,Cash,TEC-AC-10002001,619,2
T5067,07/12/2017,7,1781.68,94.65,267.25,1876.33,Cash,FUR-TA-10001889,619,2
T5068,19/01/2017,5,51.36,2.89,5.14,54.25,netbanking,OFF-AR-10003504,500,1
T5069,12/08/2014,1,439.99,23.37,66,463.37,Cash,TEC-CO-10001571,16,2
T5070,12/08/2014,3,297.84,14.89,59.57,312.73,Cash,OFF-AP-10002495,16,2
T5071,12/08/2014,3,38.34,2.16,3.83,40.5,Cash,OFF-EN-10002500,16,2
T5072,12/08/2014,6,64.66,3.64,6.47,68.29,Cash,FUR-FU-10002088,16,2
T5073,12/08/2014,2,599.96,31.87,89.99,631.83,Cash,TEC-PH-10001128,16,2
T5074,05/11/2015,4,100.48,5.65,10.05,106.13,COD,OFF-ST-10000649,595,2
T5075,29/04/2017,2,10.43,0.65,0,11.08,Credit card,OFF-BI-10002103,470,1
T5076,22/04/2014,5,1169.3,62.12,175.4,1231.42,netbanking,FUR-TA-10001705,278,3
T5077,22/04/2014,5,56.05,3.15,5.61,59.2,netbanking,OFF-ST-10004634,278,3
T5078,22/04/2014,2,344.22,15.06,103.27,359.28,netbanking,FUR-TA-10004442,278,3
T5079,17/11/2017,3,5.47,0.34,0,5.81,Debitcard,OFF-BI-10002949,345,3
T5080,29/11/2017,3,1078.5,57.3,161.77,1135.79,netbanking,FUR-BO-10002213,215,2
T5081,29/11/2017,1,8.38,0.52,0,8.91,netbanking,OFF-ST-10001325,215,2
T5082,18/12/2015,4,51.84,2.92,5.18,54.76,Credit card,OFF-PA-10003441,83,3
T5083,12/09/2016,4,43.96,2.47,4.4,46.43,EMI,TEC-AC-10004209,759,2
T5084,12/09/2016,3,194.11,9.71,38.82,203.82,EMI,OFF-PA-10000501,759,2
T5085,09/06/2016,4,253.25,12.66,50.65,265.91,netbanking,OFF-PA-10003656,555,3
T5086,23/06/2015,2,5.79,0.36,0,6.15,Credit card,OFF-BI-10001107,468,1
T5087,09/03/2015,7,1553.86,82.55,233.08,1636.41,Debitcard,TEC-PH-10000562,472,1
T5088,09/03/2015,1,10.31,0.58,1.03,10.89,Debitcard,TEC-AC-10001101,472,1
T5089,09/03/2015,3,2.56,0.16,0,2.72,Debitcard,OFF-BI-10003529,472,1
T5090,07/08/2017,2,15.94,1,0,16.93,COD,OFF-PA-10001752,448,3
T5091,07/08/2017,1,8.78,0.55,0,9.33,COD,OFF-EN-10001141,448,3
T5092,03/01/2018,3,7.56,0.47,0,8.03,netbanking,OFF-FA-10003472,759,2
T5093,27/05/2015,3,41.16,2.32,4.12,43.48,netbanking,OFF-ST-10004507,121,3
T5094,10/12/2014,4,56.06,3.15,5.61,59.22,COD,OFF-AP-10004036,319,1
T5095,10/12/2014,5,257.94,12.9,51.59,270.84,COD,FUR-TA-10004086,319,1
T5096,10/12/2014,4,43.8,2.46,4.38,46.26,COD,TEC-PH-10000307,319,1
T5097,10/12/2014,3,32.33,1.82,3.23,34.15,COD,FUR-FU-10002088,319,1
T5098,10/12/2014,2,9.2,0.58,0,9.78,COD,OFF-BI-10004965,319,1
T5099,10/12/2014,2,43.96,2.47,4.4,46.43,COD,OFF-ST-10002485,319,1
T5100,12/08/2015,3,14.36,0.9,0,15.26,COD,OFF-BI-10002194,44,3
T5101,17/03/2014,2,5.56,0.35,0,5.91,Debitcard,OFF-AR-10003732,617,1
T5102,17/03/2014,1,4.06,0.25,0,4.32,Debitcard,OFF-PA-10002195,617,1
T5103,17/03/2014,3,38.88,2.19,3.89,41.07,Debitcard,OFF-PA-10002365,617,1
T5104,30/03/2015,6,40.03,2.5,0,42.53,Credit card,OFF-PA-10001950,422,1
T5105,30/03/2015,3,41.94,2.36,4.19,44.3,Credit card,TEC-AC-10004633,422,1
T5106,20/12/2014,4,745.22,32.6,223.56,777.82,EMI,FUR-CH-10002439,299,3
T5107,26/09/2015,4,66.36,3.73,6.64,70.09,EMI,TEC-AC-10000682,469,1
T5108,26/04/2017,9,42.05,2.63,0,44.68,Cash,OFF-AR-10004078,44,3
T5109,26/04/2017,5,67.92,3.82,6.79,71.74,Cash,OFF-AR-10001958,44,3
T5110,22/10/2014,6,131.28,7.38,13.13,138.66,COD,OFF-EN-10001335,554,2
T5111,22/10/2014,6,467.28,23.36,93.46,490.64,COD,OFF-ST-10003479,554,2
T5112,22/10/2014,4,37.68,2.36,0,40.04,COD,OFF-PA-10003016,554,2
T5113,13/11/2015,9,104.98,5.9,10.5,110.88,Cash,FUR-FU-10001025,457,3
T5114,02/02/2016,3,46.66,2.62,4.67,49.28,COD,OFF-PA-10003936,493,1
T5115,22/11/2016,3,2.69,0.17,0,2.86,netbanking,OFF-BI-10004140,334,3
T5116,29/07/2017,1,3.3,0.21,0,3.51,netbanking,OFF-LA-10004178,733,2
T5117,17/11/2017,1,35.48,2,3.55,37.48,Credit card,OFF-ST-10003324,364,1
T5118,03/10/2015,3,55.1,3.1,5.51,58.2,COD,OFF-FA-10004854,422,1
T5119,03/10/2015,7,2015.78,107.09,302.37,2122.86,COD,TEC-MA-10002859,422,1
T5120,03/10/2015,9,59.29,3.71,0,63,COD,OFF-BI-10000088,422,1
T5121,08/04/2014,5,186.04,10.46,18.6,196.5,Cash,OFF-ST-10004180,11,1
T5122,08/04/2014,2,159.97,8,31.99,167.97,Cash,TEC-AC-10002926,11,1
T5123,08/04/2014,3,58.32,3.28,5.83,61.6,Cash,OFF-PA-10003797,11,1
T5124,08/04/2014,2,8.13,0.51,0,8.64,Cash,OFF-PA-10002195,11,1
T5125,14/09/2014,9,773.82,38.69,154.76,812.51,EMI,FUR-TA-10001039,662,3
T5126,14/09/2014,7,109.54,6.16,10.95,115.7,EMI,OFF-EN-10001099,662,3
T5127,14/09/2014,4,11199.84,664.99,559.99,11864.83,EMI,TEC-MA-10003979,662,3
T5128,14/09/2014,2,1202.6,63.89,180.39,1266.49,EMI,OFF-AP-10002945,662,3
T5129,14/09/2014,1,16.99,0.96,1.7,17.95,EMI,TEC-PH-10001536,662,3
T5130,14/09/2014,3,172.78,8.64,34.56,181.42,EMI,TEC-PH-10000526,662,3
T5131,14/09/2014,9,134.46,7.56,13.45,142.02,EMI,OFF-PA-10000213,662,3
T5132,05/01/2018,8,242.69,13.65,24.27,256.34,Debitcard,FUR-FU-10002501,131,2
T5133,27/06/2015,3,215.95,10.8,43.19,226.75,EMI,TEC-PH-10001819,213,1
T5134,30/11/2017,7,58.73,3.67,0,62.4,netbanking,OFF-AP-10001962,436,1
T5135,30/11/2017,4,186.69,10.5,18.67,197.19,netbanking,OFF-BI-10003364,436,1
T5136,28/10/2016,5,51.15,2.88,5.12,54.03,EMI,OFF-FA-10002983,438,3
T5137,19/12/2015,2,6.07,0.38,0,6.45,EMI,OFF-BI-10002432,503,1
T5138,17/11/2016,4,91.08,5.12,9.11,96.2,Debitcard,FUR-FU-10003096,748,1
T5139,05/10/2017,3,46.68,2.63,4.67,49.31,Credit card,OFF-EN-10001539,351,2
T5140,05/10/2017,5,82.48,4.64,8.25,87.12,Credit card,OFF-PA-10004996,351,2
T5141,12/11/2015,2,239.8,10.49,71.94,250.29,netbanking,TEC-AC-10001956,518,1
T5142,05/04/2016,6,1024.72,44.83,307.41,1069.55,Credit card,FUR-CH-10000454,225,1
T5143,05/04/2016,8,102.14,5.75,10.21,107.89,Credit card,OFF-SU-10000946,225,1
T5144,05/04/2016,1,0.9,0.06,0,0.95,Credit card,OFF-BI-10004140,225,1
T5145,07/02/2017,2,69.01,3.88,6.9,72.89,COD,FUR-FU-10003039,253,3
T5146,07/02/2017,4,139.04,7.82,13.9,146.86,COD,OFF-ST-10000464,253,3
T5147,07/02/2017,4,74.88,4.21,7.49,79.09,COD,OFF-AP-10000252,253,3
T5148,31/12/2017,4,17.09,1.07,0,18.16,Debitcard,FUR-FU-10001731,312,2
T5149,31/12/2017,3,842.38,44.75,126.36,887.13,Debitcard,FUR-CH-10001394,312,2
T5150,21/06/2014,3,1457.82,77.45,218.67,1535.27,COD,TEC-PH-10001578,507,1
T5151,10/03/2017,2,108.45,5.42,21.69,113.87,Debitcard,OFF-ST-10000675,65,3
T5152,28/09/2017,5,63.84,3.59,6.38,67.43,Credit card,OFF-ST-10002352,625,3
T5153,06/07/2014,1,2.69,0.17,0,2.86,EMI,OFF-BI-10004528,751,3
T5154,06/07/2014,3,6.6,0.41,0,7.01,EMI,OFF-AR-10001026,751,3
T5155,08/08/2015,4,56.8,3.2,5.68,60,Credit card,OFF-BI-10002215,609,2
T5156,08/08/2015,3,340.7,14.91,102.21,355.61,Credit card,FUR-FU-10000305,609,2
T5157,04/07/2017,2,1251.98,66.51,187.8,1318.49,netbanking,TEC-PH-10002584,690,2
T5158,04/07/2017,3,1138.12,60.46,170.72,1198.58,netbanking,FUR-CH-10000229,690,2
T5159,04/07/2017,2,28.45,1.6,2.84,30.05,netbanking,FUR-FU-10003799,690,2
T5160,30/10/2015,2,105.58,5.28,21.12,110.86,COD,TEC-PH-10001700,123,1
T5161,30/10/2015,2,68.72,3.87,6.87,72.59,COD,TEC-PH-10001527,123,1
T5162,05/08/2014,8,1367.84,59.84,410.35,1427.68,EMI,FUR-BO-10002916,748,1
T5163,23/11/2016,2,211.37,9.25,63.41,220.62,EMI,FUR-CH-10000863,220,1
T5164,11/07/2015,3,383.29,16.77,114.99,400.06,netbanking,FUR-CH-10003968,696,2
T5165,16/11/2014,2,7.8,0.49,0,8.29,Cash,OFF-AR-10001149,711,2
T5166,16/11/2014,3,10.27,0.64,0,10.91,Cash,OFF-PA-10000130,711,2
